Started: 10-Jun-2014 16:58
TrialNumber	NumChunksNum	Trial	ArrowDirection	LadderNumber	LadderNum_SSD	SubjectResponse	LadderMovement	RT	SSD	actualSSD_plusCMDtime	absoluteTime	TimeStartBlock	DrewsActualSSD	TrialDuration_trialcode	TrialCourse_trialcode	
189	1	0	0	0	0	30	0	0.740	0.000	0.000	260.270	260.787	0.000	1.500	260.250
190	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	261.750
191	1	1	1	1	300	0	0	0.000	0.000	0.000	263.154	263.670	0.300	1.500	263.125
192	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	264.625
193	1	0	0	0	0	30	0	0.823	0.000	0.000	265.654	266.170	0.000	1.500	265.625
194	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	267.125
195	1	1	0	1	350	0	0	0.000	0.000	0.000	267.904	268.420	0.350	1.500	267.875
196	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.750	269.375
197	1	0	1	0	0	31	0	0.391	0.000	0.000	272.154	272.670	0.000	1.500	272.125
198	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	273.625
199	1	0	0	0	0	30	0	0.462	0.000	0.000	274.904	275.420	0.000	1.500	274.875
200	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.625	276.375
201	1	0	0	0	0	30	0	0.480	0.000	0.000	279.020	279.537	0.000	1.500	279.000
202	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	280.500
203	1	0	1	0	0	31	0	0.662	0.000	0.000	281.270	281.787	0.000	1.500	281.250
204	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	282.750
205	1	0	1	0	0	31	0	0.474	0.000	0.000	283.770	284.287	0.000	1.500	283.750
206	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	285.250
207	1	1	1	2	450	31	0	0.385	0.000	0.000	286.520	287.037	0.450	1.500	286.500
208	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.250	288.000
209	1	1	0	2	400	30	0	0.613	0.000	0.000	290.270	290.787	0.400	1.500	290.250
210	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.250	291.750
211	1	1	1	1	400	0	0	0.000	0.000	0.000	294.020	294.537	0.400	1.500	294.000
212	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	295.500
213	1	0	0	0	0	30	0	0.913	0.000	0.000	296.020	296.537	0.000	1.500	296.000
214	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	297.500
215	1	0	1	0	0	31	0	0.566	0.000	0.000	298.270	298.787	0.000	1.500	298.250
216	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	299.750
217	1	0	0	0	0	30	0	0.563	0.000	0.000	301.020	301.537	0.000	1.500	301.000
218	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	302.500
219	1	0	1	0	0	31	0	0.462	0.000	0.000	304.270	304.787	0.000	1.500	304.250
220	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	305.750
221	1	0	0	0	0	30	0	0.378	0.000	0.000	306.270	306.787	0.000	1.500	306.250
222	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	307.750
223	1	0	1	0	0	31	0	0.355	0.000	0.000	308.770	309.287	0.000	1.500	308.750
224	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	310.250
225	1	0	1	0	0	31	0	0.399	0.000	0.000	311.770	312.287	0.000	1.500	311.750
226	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.250	313.250
227	1	0	0	0	0	30	0	0.502	0.000	0.000	315.520	316.037	0.000	1.500	315.500
228	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	317.000
229	1	1	1	2	350	31	0	0.323	0.000	0.000	318.020	318.537	0.350	1.500	318.000
230	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	319.500
231	1	1	0	1	450	30	0	0.402	0.000	0.000	320.904	321.420	0.450	1.500	320.875
232	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	322.375
233	1	0	0	0	0	30	0	0.758	0.000	0.000	323.020	323.537	0.000	1.500	323.000
234	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	324.500
235	1	0	1	0	0	31	0	0.700	0.000	0.000	325.154	325.670	0.000	1.500	325.125
236	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.000	326.625
237	1	0	1	0	0	31	0	0.651	0.000	0.000	329.654	330.170	0.000	1.500	329.625
238	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	331.125
